# cnpg bridge tuning verification v1, rate=48000, gate=+/-2.000 cents over MIDI 21-96 inside the provisional Normal range (ADR 0007 D7: coupling <= 0.35, resonance <= 330 Hz, damping 0.15-1.00)
coupling,resonanceHz,damping,midiNote,targetHz,centsError,compensationSamples,converged,normalRange
0.200,20.0,0.150,21,27.5000,0.002317,-2.118769,1,1
0.200,20.0,0.150,33,55.0000,0.000016,-0.343796,1,1
0.200,20.0,0.150,40,82.4069,0.000201,-0.142589,1,1
0.200,20.0,0.150,45,110.0000,-0.000009,-0.078103,1,1
0.200,20.0,0.150,52,164.8138,0.000098,-0.034205,1,1
0.200,20.0,0.150,57,220.0000,-0.000009,-0.019083,1,1
0.200,20.0,0.150,64,329.6276,-0.000002,-0.008464,1,1
0.200,20.0,0.150,69,440.0000,-0.000009,-0.004743,1,1
0.200,20.0,0.150,76,659.2551,0.000013,-0.002110,1,1
0.200,20.0,0.150,81,880.0000,-0.000009,-0.001183,1,1
0.200,20.0,0.150,88,1318.5102,0.000047,-0.000526,1,1
0.200,20.0,0.150,93,1760.0000,-0.000007,-0.000295,1,1
0.200,20.0,0.150,96,2093.0045,0.000102,-0.000208,1,1
0.200,20.0,0.500,21,27.5000,0.016186,-2.535239,1,1
0.200,20.0,0.500,33,55.0000,0.000878,-0.990216,1,1
0.200,20.0,0.500,40,82.4069,0.000341,-0.448324,1,1
0.200,20.0,0.500,45,110.0000,0.000034,-0.252254,1,1
0.200,20.0,0.500,52,164.8138,0.000106,-0.112466,1,1
0.200,20.0,0.500,57,220.0000,-0.000007,-0.063127,1,1
0.200,20.0,0.500,64,329.6276,-0.000002,-0.028119,1,1
0.200,20.0,0.500,69,440.0000,-0.000009,-0.015780,1,1
0.200,20.0,0.500,76,659.2551,0.000014,-0.007027,1,1
0.200,20.0,0.500,81,880.0000,-0.000009,-0.003942,1,1
0.200,20.0,0.500,88,1318.5102,0.000046,-0.001753,1,1
0.200,20.0,0.500,93,1760.0000,-0.000007,-0.000982,1,1
0.200,20.0,0.500,96,2093.0045,0.000103,-0.000693,1,1
0.200,20.0,1.000,21,27.5000,0.008438,-1.628687,1,1
0.200,20.0,1.000,33,55.0000,0.004571,-1.367612,1,1
0.200,20.0,1.000,40,82.4069,0.001572,-0.755343,1,1
0.200,20.0,1.000,45,110.0000,0.000494,-0.457626,1,1
0.200,20.0,1.000,52,164.8138,0.000210,-0.215282,1,1
0.200,20.0,1.000,57,220.0000,0.000028,-0.123175,1,1
0.200,20.0,1.000,64,329.6276,0.000005,-0.055622,1,1
0.200,20.0,1.000,69,440.0000,-0.000007,-0.031364,1,1
0.200,20.0,1.000,76,659.2551,0.000014,-0.014014,1,1
0.200,20.0,1.000,81,880.0000,-0.000008,-0.007871,1,1
0.200,20.0,1.000,88,1318.5102,0.000046,-0.003504,1,1
0.200,20.0,1.000,93,1760.0000,-0.000008,-0.001964,1,1
0.200,20.0,1.000,96,2093.0045,0.000102,-0.001386,1,1
0.200,20.0,4.000,21,27.5000,0.000210,-0.446958,1,0
0.200,20.0,4.000,33,55.0000,0.003115,-0.761014,1,0
0.200,20.0,4.000,40,82.4069,0.005089,-0.727762,1,0
0.200,20.0,4.000,45,110.0000,0.005525,-0.640399,1,0
0.200,20.0,4.000,52,164.8138,0.004510,-0.463476,1,0
0.200,20.0,4.000,57,220.0000,0.002827,-0.331184,1,0
0.200,20.0,4.000,64,329.6276,0.001062,-0.182486,1,0
0.200,20.0,4.000,69,440.0000,0.000421,-0.111678,1,0
0.200,20.0,4.000,76,659.2551,0.000120,-0.053133,1,0
0.200,20.0,4.000,81,880.0000,0.000027,-0.030541,1,0
0.200,20.0,4.000,88,1318.5102,0.000052,-0.013827,1,0
0.200,20.0,4.000,93,1760.0000,-0.000006,-0.007794,1,0
0.200,20.0,4.000,96,2093.0045,0.000103,-0.005514,1,0
0.200,110.0,0.050,21,27.5000,-0.000530,0.148051,1,0
0.200,110.0,0.050,33,55.0000,0.000011,0.184375,1,0
0.200,110.0,0.050,40,82.4069,0.000100,0.307590,1,0
0.200,110.0,0.050,45,110.0000,0.000795,0.000000,1,0
0.200,110.0,0.050,52,164.8138,0.000116,-0.109973,1,0
0.200,110.0,0.050,57,220.0000,-0.000008,-0.046091,1,0
0.200,110.0,0.050,64,329.6276,-0.000002,-0.017379,1,0
0.200,110.0,0.050,69,440.0000,-0.000009,-0.009251,1,0
0.200,110.0,0.050,76,659.2551,0.000014,-0.003974,1,0
0.200,110.0,0.050,81,880.0000,-0.000009,-0.002202,1,0
0.200,110.0,0.050,88,1318.5102,0.000046,-0.000971,1,0
0.200,110.0,0.050,93,1760.0000,-0.000008,-0.000542,1,0
0.200,110.0,0.050,96,2093.0045,0.000102,-0.000382,1,0
0.200,110.0,0.150,21,27.5000,-0.000534,0.441642,1,1
0.200,110.0,0.150,33,55.0000,-0.000068,0.534215,1,1
0.200,110.0,0.150,40,82.4069,-0.004076,0.752299,1,1
0.200,110.0,0.150,45,110.0000,0.000609,0.000000,1,1
0.200,110.0,0.150,52,164.8138,0.001167,-0.296100,1,1
0.200,110.0,0.150,57,220.0000,0.000074,-0.133546,1,1
0.200,110.0,0.150,64,329.6276,0.000005,-0.051556,1,1
0.200,110.0,0.150,69,440.0000,-0.000008,-0.027595,1,1
0.200,110.0,0.150,76,659.2551,0.000014,-0.011894,1,1
0.200,110.0,0.150,81,880.0000,-0.000009,-0.006597,1,1
0.200,110.0,0.150,88,1318.5102,0.000046,-0.002911,1,1
0.200,110.0,0.150,93,1760.0000,-0.000007,-0.001626,1,1
0.200,110.0,0.150,96,2093.0045,0.000102,-0.001147,1,1
0.200,110.0,0.500,21,27.5000,-0.000700,1.383201,1,1
0.200,110.0,0.500,33,55.0000,-0.003824,1.282136,1,1
0.200,110.0,0.500,40,82.4069,-0.017753,0.808602,1,1
0.200,110.0,0.500,45,110.0000,0.000239,0.000000,1,1
0.200,110.0,0.500,52,164.8138,0.013174,-0.455694,1,1
0.200,110.0,0.500,57,220.0000,0.003817,-0.320526,1,1
0.200,110.0,0.500,64,329.6276,0.000592,-0.152532,1,1
0.200,110.0,0.500,69,440.0000,0.000156,-0.086429,1,1
0.200,110.0,0.500,76,659.2551,0.000044,-0.038616,1,1
0.200,110.0,0.500,81,880.0000,0.000000,-0.021674,1,1
0.200,110.0,0.500,88,1318.5102,0.000048,-0.009643,1,1
0.200,110.0,0.500,93,1760.0000,-0.000008,-0.005402,1,1
0.200,110.0,0.500,96,2093.0045,0.000103,-0.003813,1,1
0.200,110.0,1.000,21,27.5000,-0.002055,2.306945,1,1
0.200,110.0,1.000,33,55.0000,-0.008664,1.333482,1,1
0.200,110.0,1.000,40,82.4069,-0.008299,0.500122,1,1
0.200,110.0,1.000,45,110.0000,0.000148,0.000000,1,1
0.200,110.0,1.000,52,164.8138,0.009995,-0.328480,1,1
0.200,110.0,1.000,57,220.0000,0.008622,-0.333376,1,1
0.200,110.0,1.000,64,329.6276,0.003672,-0.222568,1,1
0.200,110.0,1.000,69,440.0000,0.001512,-0.144162,1,1
0.200,110.0,1.000,76,659.2551,0.000392,-0.071133,1,1
0.200,110.0,1.000,81,880.0000,0.000118,-0.041382,1,1
0.200,110.0,1.000,88,1318.5102,0.000068,-0.018891,1,1
0.200,110.0,1.000,93,1760.0000,-0.000001,-0.010679,1,1
0.200,110.0,1.000,96,2093.0045,0.000106,-0.007563,1,1
0.200,110.0,4.000,21,27.5000,-0.005337,2.135353,1,0
0.200,110.0,4.000,33,55.0000,-0.001886,0.503237,1,0
0.200,110.0,4.000,40,82.4069,-0.000509,0.135032,1,0
0.200,110.0,4.000,45,110.0000,0.000062,-0.000000,1,0
0.200,110.0,4.000,52,164.8138,0.001074,-0.095270,1,0
0.200,110.0,4.000,57,220.0000,0.001823,-0.125817,1,0
0.200,110.0,4.000,64,329.6276,0.003360,-0.138929,1,0
0.200,110.0,4.000,69,440.0000,0.004982,-0.133483,1,0
0.200,110.0,4.000,76,659.2551,0.006170,-0.110316,1,0
0.200,110.0,4.000,81,880.0000,0.005818,-0.086804,1,0
0.200,110.0,4.000,88,1318.5102,0.002881,-0.053598,1,0
0.200,110.0,4.000,93,1760.0000,0.001171,-0.034713,1,0
0.200,110.0,4.000,96,2093.0045,0.001081,-0.026017,1,0
0.200,180.0,0.050,21,27.5000,-0.000538,0.086886,1,0
0.200,180.0,0.050,33,55.0000,0.000012,0.093513,1,0
0.200,180.0,0.050,40,82.4069,0.000198,0.107026,1,0
0.200,180.0,0.050,45,110.0000,-0.000016,0.134193,1,0
0.200,180.0,0.050,52,164.8138,-0.017523,0.397574,1,0
0.200,180.0,0.050,57,220.0000,0.000546,-0.161949,1,0
0.200,180.0,0.050,64,329.6276,0.000000,-0.035842,1,0
0.200,180.0,0.050,69,440.0000,-0.000009,-0.017014,1,0
0.200,180.0,0.050,76,659.2551,0.000014,-0.006827,1,0
0.200,180.0,0.050,81,880.0000,-0.000009,-0.003701,1,0
0.200,180.0,0.050,88,1318.5102,0.000047,-0.001608,1,0
0.200,180.0,0.050,93,1760.0000,-0.000008,-0.000893,1,0
0.200,180.0,0.050,96,2093.0045,0.000102,-0.000628,1,0
0.200,180.0,0.150,21,27.5000,-0.000537,0.260148,1,1
0.200,180.0,0.150,33,55.0000,0.000009,0.278015,1,1
0.200,180.0,0.150,40,82.4069,0.000153,0.312715,1,1
0.200,180.0,0.150,45,110.0000,-0.000451,0.374358,1,1
0.200,180.0,0.150,52,164.8138,-0.058696,0.405213,1,1
0.200,180.0,0.150,57,220.0000,0.014352,-0.332396,1,1
0.200,180.0,0.150,64,329.6276,0.000164,-0.102589,1,1
0.200,180.0,0.150,69,440.0000,0.000013,-0.050079,1,1
0.200,180.0,0.150,76,659.2551,0.000016,-0.020340,1,1
0.200,180.0,0.150,81,880.0000,-0.000009,-0.011061,1,1
0.200,180.0,0.150,88,1318.5102,0.000045,-0.004815,1,1
0.200,180.0,0.150,93,1760.0000,-0.000008,-0.002677,1,1
0.200,180.0,0.150,96,2093.0045,0.000102,-0.001884,1,1
0.200,180.0,0.500,21,27.5000,-0.000556,0.848314,1,1
0.200,180.0,0.500,33,55.0000,-0.000382,0.840707,1,1
0.200,180.0,0.500,40,82.4069,-0.002353,0.804111,1,1
0.200,180.0,0.500,45,110.0000,-0.009431,0.694288,1,1
0.200,180.0,0.500,52,164.8138,-0.011559,0.158715,1,1
0.200,180.0,0.500,57,220.0000,0.018501,-0.241261,1,1
0.200,180.0,0.500,64,329.6276,0.005765,-0.224641,1,1
0.200,180.0,0.500,69,440.0000,0.001491,-0.137405,1,1
0.200,180.0,0.500,76,659.2551,0.000260,-0.062866,1,1
0.200,180.0,0.500,81,880.0000,0.000062,-0.035412,1,1
0.200,180.0,0.500,88,1318.5102,0.000057,-0.015776,1,1
0.200,180.0,0.500,93,1760.0000,-0.000004,-0.008839,1,1
0.200,180.0,0.500,96,2093.0045,0.000104,-0.006239,1,1
0.200,180.0,1.000,21,27.5000,-0.000803,1.583191,1,1
0.200,180.0,1.000,33,55.0000,-0.002833,1.287493,1,1
0.200,180.0,1.000,40,82.4069,-0.007408,0.917133,1,1
0.200,180.0,1.000,45,110.0000,-0.010108,0.563911,1,1
0.200,180.0,1.000,52,164.8138,-0.002992,0.081198,1,1
0.200,180.0,1.000,57,220.0000,0.006396,-0.134827,1,1
0.200,180.0,1.000,64,329.6276,0.009425,-0.210834,1,1
0.200,180.0,1.000,69,440.0000,0.006017,-0.173599,1,1
0.200,180.0,1.000,76,659.2551,0.002056,-0.101402,1,1
0.200,180.0,1.000,81,880.0000,0.000767,-0.062650,1,1
0.200,180.0,1.000,88,1318.5102,0.000206,-0.029859,1,1
0.200,180.0,1.000,93,1760.0000,0.000049,-0.017139,1,1
0.200,180.0,1.000,96,2093.0045,0.000130,-0.012208,1,1
0.200,180.0,4.000,21,27.5000,-0.005878,2.709647,1,0
0.200,180.0,4.000,33,55.0000,-0.003985,0.905846,1,0
0.200,180.0,4.000,40,82.4069,-0.002039,0.382373,1,0
0.200,180.0,4.000,45,110.0000,-0.001146,0.175159,1,0
0.200,180.0,4.000,52,164.8138,-0.000090,0.020448,1,0
0.200,180.0,4.000,57,220.0000,0.000430,-0.034994,1,0
0.200,180.0,4.000,64,329.6276,0.001409,-0.072611,1,0
0.200,180.0,4.000,69,440.0000,0.002586,-0.083006,1,0
0.200,180.0,4.000,76,659.2551,0.004808,-0.083294,1,0
0.200,180.0,4.000,81,880.0000,-0.009580,-0.075753,1,0
0.200,180.0,4.000,88,1318.5102,0.033040,-0.057627,1,0
0.200,180.0,4.000,93,1760.0000,0.107945,-0.042597,1,0
0.200,180.0,4.000,96,2093.0045,-3.786746,-0.034102,1,0
0.200,330.0,0.050,21,27.5000,-0.000536,0.046613,1,0
0.200,330.0,0.050,33,55.0000,0.000016,0.047601,1,0
0.200,330.0,0.050,40,82.4069,0.000200,0.049336,1,0
0.200,330.0,0.050,45,110.0000,-0.000010,0.052005,1,0
0.200,330.0,0.050,52,164.8138,0.000096,0.061403,1,0
0.200,330.0,0.050,57,220.0000,-0.000028,0.082138,1,0
0.200,330.0,0.050,64,329.6276,-0.020555,0.010467,1,0
0.200,330.0,0.050,69,440.0000,0.000091,-0.057805,1,0
0.200,330.0,0.050,76,659.2551,0.000015,-0.015399,1,0
0.200,330.0,0.050,81,880.0000,-0.000008,-0.007552,1,0
0.200,330.0,0.050,88,1318.5102,0.000045,-0.003084,1,0
0.200,330.0,0.050,93,1760.0000,-0.000007,-0.001679,1,0
0.200,330.0,0.050,96,2093.0045,0.000102,-0.001172,1,0
0.200,330.0,0.150,21,27.5000,-0.000535,0.139760,1,1
0.200,330.0,0.150,33,55.0000,0.000015,0.142468,1,1
0.200,330.0,0.150,40,82.4069,0.000198,0.147173,1,1
0.200,330.0,0.150,45,110.0000,-0.000016,0.154282,1,1
0.200,330.0,0.150,52,164.8138,0.000014,0.177935,1,1
0.200,330.0,0.150,57,220.0000,-0.001074,0.221294,1,1
0.200,330.0,0.150,64,329.6276,-0.002483,0.003491,1,1
0.200,330.0,0.150,69,440.0000,0.004301,-0.141195,1,1
0.200,330.0,0.150,76,659.2551,0.000100,-0.044615,1,1
0.200,330.0,0.150,81,880.0000,0.000004,-0.022319,1,1
0.200,330.0,0.150,88,1318.5102,0.000046,-0.009199,1,1
0.200,330.0,0.150,93,1760.0000,-0.000007,-0.005021,1,1
0.200,330.0,0.150,96,2093.0045,0.000103,-0.003510,1,1
0.200,330.0,0.500,21,27.5000,-0.000538,0.462902,1,1
0.200,330.0,0.500,33,55.0000,-0.000016,0.462559,1,1
0.200,330.0,0.500,40,82.4069,0.000035,0.461017,1,1
0.200,330.0,0.500,45,110.0000,-0.000596,0.456593,1,1
0.200,330.0,0.500,52,164.8138,-0.003740,0.427523,1,1
0.200,330.0,0.500,57,220.0000,-0.013108,0.341578,1,1
0.200,330.0,0.500,64,329.6276,0.001090,0.001047,1,1
0.200,330.0,0.500,69,440.0000,0.017920,-0.151173,1,1
0.200,330.0,0.500,76,659.2551,0.003889,-0.107012,1,1
0.200,330.0,0.500,81,880.0000,0.000996,-0.063590,1,1
0.200,330.0,0.500,88,1318.5102,0.000197,-0.028816,1,1
0.200,330.0,0.500,93,1760.0000,0.000040,-0.016187,1,1
0.200,330.0,0.500,96,2093.0045,0.000121,-0.011432,1,1
0.200,330.0,1.000,21,27.5000,-0.000563,0.906787,1,1
0.200,330.0,1.000,33,55.0000,-0.000355,0.852155,1,1
0.200,330.0,1.000,40,82.4069,-0.001324,0.769238,1,1
0.200,330.0,1.000,45,110.0000,-0.003660,0.666686,1,1
0.200,330.0,1.000,52,164.8138,-0.008626,0.445251,1,1
0.200,330.0,1.000,57,220.0000,-0.009834,0.246622,1,1
0.200,330.0,1.000,64,329.6276,0.000248,0.000524,1,1
0.200,330.0,1.000,69,440.0000,0.009375,-0.093382,1,1
0.200,330.0,1.000,76,659.2551,0.009129,-0.111214,1,1
0.200,330.0,1.000,81,880.0000,0.005531,-0.086000,1,1
0.200,330.0,1.000,88,1318.5102,0.001575,-0.048080,1,1
0.200,330.0,1.000,93,1760.0000,0.000542,-0.029213,1,1
0.200,330.0,1.000,96,2093.0045,-0.001435,-0.021260,1,1
0.200,330.0,4.000,21,27.5000,-0.002905,2.570970,1,0
0.200,330.0,4.000,33,55.0000,-0.005512,1.322582,1,0
0.200,330.0,4.000,40,82.4069,-0.004694,0.713239,1,0
0.200,330.0,4.000,45,110.0000,-0.003527,0.416787,1,0
0.200,330.0,4.000,52,164.8138,-0.001788,0.168257,1,0
0.200,330.0,4.000,57,220.0000,-0.000957,0.071589,1,0
0.200,330.0,4.000,64,329.6276,-0.000108,0.000131,1,0
0.200,330.0,4.000,69,440.0000,0.000286,-0.025199,1,0
0.200,330.0,4.000,76,659.2551,0.004693,-0.041940,1,0
0.200,330.0,4.000,81,880.0000,-0.029494,-0.046017,1,0
0.200,330.0,4.000,88,1318.5102,-2.295808,-0.044575,1,0
0.200,330.0,4.000,93,1760.0000,-2.305025,-0.039575,1,0
0.200,330.0,4.000,96,2093.0045,-2.828955,-0.035381,1,0
0.200,660.0,0.050,21,27.5000,-0.000536,0.023175,1,0
0.200,660.0,0.050,33,55.0000,0.000017,0.023295,1,0
0.200,660.0,0.050,40,82.4069,0.000200,0.023498,1,0
0.200,660.0,0.050,45,110.0000,-0.000010,0.023789,1,0
0.200,660.0,0.050,52,164.8138,0.000098,0.024656,1,0
0.200,660.0,0.050,57,220.0000,-0.000009,0.025989,1,0
0.200,660.0,0.050,64,329.6276,-0.000003,0.030684,1,0
0.200,660.0,0.050,69,440.0000,-0.000028,0.041042,1,0
0.200,660.0,0.050,76,659.2551,-0.680075,0.005239,1,0
0.200,660.0,0.050,81,880.0000,0.000093,-0.028867,1,0
0.200,660.0,0.050,88,1318.5102,0.000047,-0.007682,1,0
0.200,660.0,0.050,93,1760.0000,-0.000008,-0.003762,1,0
0.200,660.0,0.050,96,2093.0045,0.000103,-0.002535,1,0
0.200,660.0,0.150,21,27.5000,-0.000536,0.069516,1,0
0.200,660.0,0.150,33,55.0000,0.000017,0.069847,1,0
0.200,660.0,0.150,40,82.4069,0.000200,0.070403,1,0
0.200,660.0,0.150,45,110.0000,-0.000010,0.071200,1,0
0.200,660.0,0.150,52,164.8138,0.000096,0.073550,1,0
0.200,660.0,0.150,57,220.0000,-0.000017,0.077102,1,0
0.200,660.0,0.150,64,329.6276,-0.000085,0.088920,1,0
0.200,660.0,0.150,69,440.0000,-0.001069,0.110590,1,0
0.200,660.0,0.150,76,659.2551,-0.625743,0.001747,1,0
0.200,660.0,0.150,81,880.0000,0.004254,-0.070544,1,0
0.200,660.0,0.150,88,1318.5102,0.000124,-0.022259,1,0
0.200,660.0,0.150,93,1760.0000,0.000005,-0.011118,1,0
0.200,660.0,0.150,96,2093.0045,0.000105,-0.007534,1,0
0.200,660.0,0.500,21,27.5000,-0.000536,0.231354,1,0
0.200,660.0,0.500,33,55.0000,0.000013,0.231344,1,0
0.200,660.0,0.500,40,82.4069,0.000191,0.231299,1,0
0.200,660.0,0.500,45,110.0000,-0.000039,0.231175,1,0
0.200,660.0,0.500,52,164.8138,-0.000067,0.230409,1,0
0.200,660.0,0.500,57,220.0000,-0.000595,0.228207,1,0
0.200,660.0,0.500,64,329.6276,-0.003790,0.213713,1,0
0.200,660.0,0.500,69,440.0000,-0.013132,0.170809,1,0
0.200,660.0,0.500,76,659.2551,0.021013,0.000524,1,0
0.200,660.0,0.500,81,880.0000,0.053362,-0.075635,1,0
0.200,660.0,0.500,88,1318.5102,0.004580,-0.053458,1,0
0.200,660.0,0.500,93,1760.0000,0.000985,-0.031713,1,0
0.200,660.0,0.500,96,2093.0045,0.000824,-0.022647,1,0
0.200,660.0,1.000,21,27.5000,-0.000538,0.460309,1,0
0.200,660.0,1.000,33,55.0000,-0.000012,0.453192,1,0
0.200,660.0,1.000,40,82.4069,0.000074,0.441647,1,0
0.200,660.0,1.000,45,110.0000,-0.000377,0.425916,1,0
0.200,660.0,1.000,52,164.8138,-0.001425,0.384513,1,0
0.200,660.0,1.000,57,220.0000,-0.003652,0.333294,1,0
0.200,660.0,1.000,64,329.6276,-0.008630,0.222662,1,0
0.200,660.0,1.000,69,440.0000,-0.010064,0.123369,1,0
0.200,660.0,1.000,76,659.2551,0.002626,0.000262,1,0
0.200,660.0,1.000,81,880.0000,-0.063420,-0.046742,1,0
0.200,660.0,1.000,88,1318.5102,-0.208850,-0.055643,1,0
0.200,660.0,1.000,93,1760.0000,0.025403,-0.042977,1,0
0.200,660.0,1.000,96,2093.0045,-2.615931,-0.034219,1,0
0.200,660.0,4.000,21,27.5000,-0.000856,1.668269,1,0
0.200,660.0,4.000,33,55.0000,-0.002359,1.285256,1,0
0.200,660.0,4.000,40,82.4069,-0.004437,0.926965,1,0
0.200,660.0,4.000,45,110.0000,-0.005513,0.661388,1,0
0.200,660.0,4.000,52,164.8138,-0.004807,0.356732,1,0
0.200,660.0,4.000,57,220.0000,-0.003544,0.208480,1,0
0.200,660.0,4.000,64,329.6276,-0.001915,0.084174,1,0
0.200,660.0,4.000,69,440.0000,-0.001378,0.035818,1,0
0.200,660.0,4.000,76,659.2551,0.008802,0.000066,1,0
0.200,660.0,4.000,81,880.0000,-0.306672,-0.012616,1,0
0.200,660.0,4.000,88,1318.5102,-1.543933,-0.021015,1,0
0.200,660.0,4.000,93,1760.0000,-0.300131,-0.023083,1,0
0.200,660.0,4.000,96,2093.0045,-2.401041,-0.023240,1,0
0.200,2000.0,0.050,21,27.5000,-0.000536,0.007597,1,0
0.200,2000.0,0.050,33,55.0000,0.000017,0.007601,1,0
0.200,2000.0,0.050,40,82.4069,0.000200,0.007608,1,0
0.200,2000.0,0.050,45,110.0000,-0.000009,0.007618,1,0
0.200,2000.0,0.050,52,164.8138,0.000098,0.007647,1,0
0.200,2000.0,0.050,57,220.0000,-0.000009,0.007687,1,0
0.200,2000.0,0.050,64,329.6276,-0.000002,0.007804,1,0
0.200,2000.0,0.050,69,440.0000,-0.000009,0.007976,1,0
0.200,2000.0,0.050,76,659.2551,0.000013,0.008505,1,0
0.200,2000.0,0.050,81,880.0000,-0.000009,0.009381,1,0
0.200,2000.0,0.050,88,1318.5102,0.000026,0.013225,1,0
0.200,2000.0,0.050,93,1760.0000,-0.004113,0.029171,1,0
0.200,2000.0,0.050,96,2093.0045,1.440408,-0.036375,1,0
0.200,2000.0,0.150,21,27.5000,-0.000536,0.022791,1,0
0.200,2000.0,0.150,33,55.0000,0.000017,0.022803,1,0
0.200,2000.0,0.150,40,82.4069,0.000200,0.022822,1,0
0.200,2000.0,0.150,45,110.0000,-0.000010,0.022850,1,0
0.200,2000.0,0.150,52,164.8138,0.000098,0.022928,1,0
0.200,2000.0,0.150,57,220.0000,-0.000009,0.023039,1,0
0.200,2000.0,0.150,64,329.6276,-0.000002,0.023360,1,0
0.200,2000.0,0.150,69,440.0000,-0.000010,0.023826,1,0
0.200,2000.0,0.150,76,659.2551,0.000007,0.025242,1,0
0.200,2000.0,0.150,81,880.0000,-0.000043,0.027500,1,0
0.200,2000.0,0.150,88,1318.5102,-0.000916,0.035885,1,0
0.200,2000.0,0.150,93,1760.0000,0.069369,0.042942,1,0
0.200,2000.0,0.150,96,2093.0045,-0.584157,-0.020470,1,0
0.200,2000.0,0.500,21,27.5000,-0.000536,0.075958,1,0
0.200,2000.0,0.500,33,55.0000,0.000017,0.075958,1,0
0.200,2000.0,0.500,40,82.4069,0.000200,0.075958,1,0
0.200,2000.0,0.500,45,110.0000,-0.000010,0.075958,1,0
0.200,2000.0,0.500,52,164.8138,0.000096,0.075957,1,0
0.200,2000.0,0.500,57,220.0000,-0.000015,0.075952,1,0
0.200,2000.0,0.500,64,329.6276,-0.000030,0.075913,1,0
0.200,2000.0,0.500,69,440.0000,-0.000102,0.075796,1,0
0.200,2000.0,0.500,76,659.2551,-0.000521,0.075032,1,0
0.200,2000.0,0.500,81,880.0000,-0.002073,0.072730,1,0
0.200,2000.0,0.500,88,1318.5102,0.030049,0.057334,1,0
0.200,2000.0,0.500,93,1760.0000,2.068867,0.021071,1,0
0.200,2000.0,0.500,96,2093.0045,-3.423589,-0.006663,1,0
0.200,2000.0,1.000,21,27.5000,-0.000536,0.151830,1,0
0.200,2000.0,1.000,33,55.0000,0.000016,0.151575,1,0
0.200,2000.0,1.000,40,82.4069,0.000198,0.151154,1,0
0.200,2000.0,1.000,45,110.0000,-0.000014,0.150561,1,0
0.200,2000.0,1.000,52,164.8138,0.000073,0.148895,1,0
0.200,2000.0,1.000,57,220.0000,-0.000085,0.146580,1,0
0.200,2000.0,1.000,64,329.6276,-0.000345,0.140222,1,0
0.200,2000.0,1.000,69,440.0000,-0.000979,0.131764,1,0
0.200,2000.0,1.000,76,659.2551,-0.003443,0.110594,1,0
0.200,2000.0,1.000,81,880.0000,-0.006648,0.086533,1,0
0.200,2000.0,1.000,88,1318.5102,0.672023,0.042213,1,0
0.200,2000.0,1.000,93,1760.0000,2.503115,0.011057,1,0
0.200,2000.0,1.000,96,2093.0045,-1.287810,-0.003353,1,0
0.200,2000.0,4.000,21,27.5000,-0.000541,0.600587,1,0
0.200,2000.0,4.000,33,55.0000,-0.000057,0.580308,1,0
0.200,2000.0,4.000,40,82.4069,-0.000105,0.549466,1,0
0.200,2000.0,4.000,45,110.0000,-0.000784,0.511084,1,0
0.200,2000.0,4.000,52,164.8138,-0.002206,0.426181,1,0
0.200,2000.0,4.000,57,220.0000,-0.003911,0.344705,1,0
0.200,2000.0,4.000,64,329.6276,-0.005461,0.221834,1,0
0.200,2000.0,4.000,69,440.0000,-0.005398,0.145765,1,0
0.200,2000.0,4.000,76,659.2551,-0.002990,0.070666,1,0
0.200,2000.0,4.000,81,880.0000,-0.018481,0.038029,1,0
0.200,2000.0,4.000,88,1318.5102,0.457608,0.012381,1,0
0.200,2000.0,4.000,93,1760.0000,-1.594475,0.002808,1,0
0.200,2000.0,4.000,96,2093.0045,0.253495,-0.000840,1,0
0.350,20.0,0.050,21,27.5000,-0.000366,-1.466132,1,0
0.350,20.0,0.050,33,55.0000,0.000010,-0.203360,1,0
0.350,20.0,0.050,40,82.4069,0.000200,-0.083619,1,0
0.350,20.0,0.050,45,110.0000,-0.000010,-0.045689,1,0
0.350,20.0,0.050,52,164.8138,0.000098,-0.019977,1,0
0.350,20.0,0.050,57,220.0000,-0.000010,-0.011139,1,0
0.350,20.0,0.050,64,329.6276,-0.000002,-0.004939,1,0
0.350,20.0,0.050,69,440.0000,-0.000009,-0.002767,1,0
0.350,20.0,0.050,76,659.2551,0.000013,-0.001231,1,0
0.350,20.0,0.050,81,880.0000,-0.000010,-0.000690,1,0
0.350,20.0,0.050,88,1318.5102,0.000045,-0.000307,1,0
0.350,20.0,0.050,93,1760.0000,-0.000008,-0.000172,1,0
0.350,20.0,0.050,96,2093.0045,0.000102,-0.000121,1,0
0.350,20.0,0.150,21,27.5000,0.008258,-3.707832,1,1
0.350,20.0,0.150,33,55.0000,0.000041,-0.601643,1,1
0.350,20.0,0.150,40,82.4069,0.000203,-0.249530,1,1
0.350,20.0,0.150,45,110.0000,-0.000007,-0.136681,1,1
0.350,20.0,0.150,52,164.8138,0.000098,-0.059859,1,1
0.350,20.0,0.150,57,220.0000,-0.000009,-0.033395,1,1
0.350,20.0,0.150,64,329.6276,-0.000002,-0.014812,1,1
0.350,20.0,0.150,69,440.0000,-0.000009,-0.008300,1,1
0.350,20.0,0.150,76,659.2551,0.000013,-0.003692,1,1
0.350,20.0,0.150,81,880.0000,-0.000009,-0.002070,1,1
0.350,20.0,0.150,88,1318.5102,0.000045,-0.000921,1,1
0.350,20.0,0.150,93,1760.0000,-0.000008,-0.000516,1,1
